areaCode,areaName,areaType,date,newCasesBySpecimenDate
E07000203,Mid Suffolk,ltla,2021-04-10,1
E07000234,Bromsgrove,ltla,2021-04-10,0
E08000037,Gateshead,ltla,2021-04-10,5
E09000024,Merton,ltla,2021-04-10,7
S12000039,West Dunbartonshire,ltla,2021-04-10,2
W06000002,Gwynedd,ltla,2021-04-10,1
W06000009,Pembrokeshire,ltla,2021-04-10,2
E07000006,South Bucks,ltla,2021-04-09,4
E07000067,Braintree,ltla,2021-04-09,2
E07000094,Winchester,ltla,2021-04-09,1
E07000125,Rossendale,ltla,2021-04-09,3
E07000155,South Northamptonshire,ltla,2021-04-09,1
E07000169,Selby,ltla,2021-04-09,6
E07000187,Mendip,ltla,2021-04-09,4
E07000203,Mid Suffolk,ltla,2021-04-09,3
E07000234,Bromsgrove,ltla,2021-04-09,1
E08000037,Gateshead,ltla,2021-04-09,4
E09000024,Merton,ltla,2021-04-09,9
S12000039,West Dunbartonshire,ltla,2021-04-09,6
W06000002,Gwynedd,ltla,2021-04-09,6
W06000009,Pembrokeshire,ltla,2021-04-09,1
E07000006,South Bucks,ltla,2021-04-08,2
E07000067,Braintree,ltla,2021-04-08,2
E07000094,Winchester,ltla,2021-04-08,3
E07000125,Rossendale,ltla,2021-04-08,1
E07000155,South Northamptonshire,ltla,2021-04-08,3
E07000169,Selby,ltla,2021-04-08,5
E07000187,Mendip,ltla,2021-04-08,4
E07000203,Mid Suffolk,ltla,2021-04-08,3
E07000234,Bromsgrove,ltla,2021-04-08,1
E08000037,Gateshead,ltla,2021-04-08,6
E09000024,Merton,ltla,2021-04-08,8
S12000039,West Dunbartonshire,ltla,2021-04-08,5
W06000002,Gwynedd,ltla,2021-04-08,5
W06000009,Pembrokeshire,ltla,2021-04-08,3
E07000006,South Bucks,ltla,2021-04-07,5
E07000067,Braintree,ltla,2021-04-07,1
E07000094,Winchester,ltla,2021-04-07,3
E07000125,Rossendale,ltla,2021-04-07,3
E07000155,South Northamptonshire,ltla,2021-04-07,1
E07000169,Selby,ltla,2021-04-07,2
E07000187,Mendip,ltla,2021-04-07,4
E07000203,Mid Suffolk,ltla,2021-04-07,2
E07000234,Bromsgrove,ltla,2021-04-07,3
E08000037,Gateshead,ltla,2021-04-07,6
E09000024,Merton,ltla,2021-04-07,6
S12000039,West Dunbartonshire,ltla,2021-04-07,4
W06000002,Gwynedd,ltla,2021-04-07,4
W06000009,Pembrokeshire,ltla,2021-04-07,1
E07000006,South Bucks,ltla,2021-04-06,2
E07000067,Braintree,ltla,2021-04-06,5
E07000094,Winchester,ltla,2021-04-06,1
E07000125,Rossendale,ltla,2021-04-06,0
E07000155,South Northamptonshire,ltla,2021-04-06,5
E07000169,Selby,ltla,2021-04-06,5
E07000187,Mendip,ltla,2021-04-06,2
E07000203,Mid Suffolk,ltla,2021-04-06,0
E07000234,Bromsgrove,ltla,2021-04-06,0
E08000037,Gateshead,ltla,2021-04-06,7
E09000024,Merton,ltla,2021-04-06,9
S12000039,West Dunbartonshire,ltla,2021-04-06,1
W06000002,Gwynedd,ltla,2021-04-06,11
W06000009,Pembrokeshire,ltla,2021-04-06,1
E07000006,South Bucks,ltla,2021-04-05,0
E07000067,Braintree,ltla,2021-04-05,2
E07000094,Winchester,ltla,2021-04-05,4
E07000125,Rossendale,ltla,2021-04-05,1
E07000155,South Northamptonshire,ltla,2021-04-05,0
E07000169,Selby,ltla,2021-04-05,4
E07000187,Mendip,ltla,2021-04-05,3
E07000203,Mid Suffolk,ltla,2021-04-05,3
E07000234,Bromsgrove,ltla,2021-04-05,3
E08000037,Gateshead,ltla,2021-04-05,3
E09000024,Merton,ltla,2021-04-05,4
S12000039,West Dunbartonshire,ltla,2021-04-05,5
W06000002,Gwynedd,ltla,2021-04-05,2
W06000009,Pembrokeshire,ltla,2021-04-05,4
E07000006,South Bucks,ltla,2021-04-04,0
E07000067,Braintree,ltla,2021-04-04,1
E07000094,Winchester,ltla,2021-04-04,1
E07000125,Rossendale,ltla,2021-04-04,7
E07000155,South Northamptonshire,ltla,2021-04-04,2
E07000169,Selby,ltla,2021-04-04,4
E07000187,Mendip,ltla,2021-04-04,0
E07000203,Mid Suffolk,ltla,2021-04-04,1
E07000234,Bromsgrove,ltla,2021-04-04,1
E08000037,Gateshead,ltla,2021-04-04,8
E09000024,Merton,ltla,2021-04-04,3
S12000039,West Dunbartonshire,ltla,2021-04-04,2
W06000002,Gwynedd,ltla,2021-04-04,7
W06000009,Pembrokeshire,ltla,2021-04-04,2
E07000006,South Bucks,ltla,2021-04-03,1
E07000067,Braintree,ltla,2021-04-03,1
E07000094,Winchester,ltla,2021-04-03,0
E07000125,Rossendale,ltla,2021-04-03,6
E07000155,South Northamptonshire,ltla,2021-04-03,2
E07000169,Selby,ltla,2021-04-03,3
E07000187,Mendip,ltla,2021-04-03,4
E07000203,Mid Suffolk,ltla,2021-04-03,4
E07000234,Bromsgrove,ltla,2021-04-03,1
E08000037,Gateshead,ltla,2021-04-03,4
E09000024,Merton,ltla,2021-04-03,4
S12000039,West Dunbartonshire,ltla,2021-04-03,3
W06000002,Gwynedd,ltla,2021-04-03,0
W06000009,Pembrokeshire,ltla,2021-04-03,2
E07000006,South Bucks,ltla,2021-04-02,2
E07000067,Braintree,ltla,2021-04-02,1
E07000094,Winchester,ltla,2021-04-02,4
E07000125,Rossendale,ltla,2021-04-02,2
E07000155,South Northamptonshire,ltla,2021-04-02,3
E07000169,Selby,ltla,2021-04-02,5
E07000187,Mendip,ltla,2021-04-02,2
E07000203,Mid Suffolk,ltla,2021-04-02,1
E07000234,Bromsgrove,ltla,2021-04-02,1
E08000037,Gateshead,ltla,2021-04-02,13
E09000024,Merton,ltla,2021-04-02,2
S12000039,West Dunbartonshire,ltla,2021-04-02,2
W06000002,Gwynedd,ltla,2021-04-02,1
W06000009,Pembrokeshire,ltla,2021-04-02,0
E07000006,South Bucks,ltla,2021-04-01,3
E07000067,Braintree,ltla,2021-04-01,3
E07000094,Winchester,ltla,2021-04-01,4
E07000125,Rossendale,ltla,2021-04-01,4
E07000155,South Northamptonshire,ltla,2021-04-01,6
E07000169,Selby,ltla,2021-04-01,8
E07000187,Mendip,ltla,2021-04-01,0
E07000203,Mid Suffolk,ltla,2021-04-01,1
E07000234,Bromsgrove,ltla,2021-04-01,1
E08000037,Gateshead,ltla,2021-04-01,3
E09000024,Merton,ltla,2021-04-01,8
S12000039,West Dunbartonshire,ltla,2021-04-01,8
W06000002,Gwynedd,ltla,2021-04-01,2
W06000009,Pembrokeshire,ltla,2021-04-01,3
E07000006,South Bucks,ltla,2021-03-31,6
E07000067,Braintree,ltla,2021-03-31,2
E07000094,Winchester,ltla,2021-03-31,3
E07000125,Rossendale,ltla,2021-03-31,5
E07000155,South Northamptonshire,ltla,2021-03-31,5
E07000169,Selby,ltla,2021-03-31,8
E07000187,Mendip,ltla,2021-03-31,2
E07000203,Mid Suffolk,ltla,2021-03-31,3
E07000234,Bromsgrove,ltla,2021-03-31,5
E08000037,Gateshead,ltla,2021-03-31,12
E09000024,Merton,ltla,2021-03-31,8
S12000039,West Dunbartonshire,ltla,2021-03-31,2
W06000002,Gwynedd,ltla,2021-03-31,10
W06000009,Pembrokeshire,ltla,2021-03-31,5
E07000006,South Bucks,ltla,2021-03-30,1
E07000067,Braintree,ltla,2021-03-30,2
E07000094,Winchester,ltla,2021-03-30,1
E07000125,Rossendale,ltla,2021-03-30,1
E07000155,South Northamptonshire,ltla,2021-03-30,5
E07000169,Selby,ltla,2021-03-30,10
E07000187,Mendip,ltla,2021-03-30,0
E07000203,Mid Suffolk,ltla,2021-03-30,3
E07000234,Bromsgrove,ltla,2021-03-30,5
E08000037,Gateshead,ltla,2021-03-30,16
E09000024,Merton,ltla,2021-03-30,8
S12000039,West Dunbartonshire,ltla,2021-03-30,5
W06000002,Gwynedd,ltla,2021-03-30,5
W06000009,Pembrokeshire,ltla,2021-03-30,4
E07000006,South Bucks,ltla,2021-03-29,2
E07000067,Braintree,ltla,2021-03-29,3
E07000094,Winchester,ltla,2021-03-29,1
E07000125,Rossendale,ltla,2021-03-29,2
E07000155,South Northamptonshire,ltla,2021-03-29,2
E07000169,Selby,ltla,2021-03-29,7
E07000187,Mendip,ltla,2021-03-29,0
E07000203,Mid Suffolk,ltla,2021-03-29,1
E07000234,Bromsgrove,ltla,2021-03-29,4
E08000037,Gateshead,ltla,2021-03-29,16
E09000024,Merton,ltla,2021-03-29,12
S12000039,West Dunbartonshire,ltla,2021-03-29,8
W06000002,Gwynedd,ltla,2021-03-29,8
W06000009,Pembrokeshire,ltla,2021-03-29,5
E07000006,South Bucks,ltla,2021-03-28,5
E07000067,Braintree,ltla,2021-03-28,1
E07000094,Winchester,ltla,2021-03-28,2
E07000125,Rossendale,ltla,2021-03-28,6
E07000155,South Northamptonshire,ltla,2021-03-28,3
E07000169,Selby,ltla,2021-03-28,5
E07000187,Mendip,ltla,2021-03-28,3
E07000203,Mid Suffolk,ltla,2021-03-28,6
E07000234,Bromsgrove,ltla,2021-03-28,1
E08000037,Gateshead,ltla,2021-03-28,16
E09000024,Merton,ltla,2021-03-28,13
S12000039,West Dunbartonshire,ltla,2021-03-28,5
W06000002,Gwynedd,ltla,2021-03-28,5
W06000009,Pembrokeshire,ltla,2021-03-28,6
E07000006,South Bucks,ltla,2021-03-27,2
E07000067,Braintree,ltla,2021-03-27,7
E07000094,Winchester,ltla,2021-03-27,4
E07000125,Rossendale,ltla,2021-03-27,3
E07000155,South Northamptonshire,ltla,2021-03-27,3
E07000169,Selby,ltla,2021-03-27,11
E07000187,Mendip,ltla,2021-03-27,4
E07000203,Mid Suffolk,ltla,2021-03-27,5
E07000234,Bromsgrove,ltla,2021-03-27,3
E08000037,Gateshead,ltla,2021-03-27,7
E09000024,Merton,ltla,2021-03-27,9
S12000039,West Dunbartonshire,ltla,2021-03-27,5
W06000002,Gwynedd,ltla,2021-03-27,12
W06000009,Pembrokeshire,ltla,2021-03-27,0
E07000006,South Bucks,ltla,2021-03-26,2
E07000067,Braintree,ltla,2021-03-26,9
E07000094,Winchester,ltla,2021-03-26,4
E07000125,Rossendale,ltla,2021-03-26,3
E07000155,South Northamptonshire,ltla,2021-03-26,1
E07000169,Selby,ltla,2021-03-26,6
E07000187,Mendip,ltla,2021-03-26,1
E07000203,Mid Suffolk,ltla,2021-03-26,3
E07000234,Bromsgrove,ltla,2021-03-26,3
E08000037,Gateshead,ltla,2021-03-26,14
E09000024,Merton,ltla,2021-03-26,5
S12000039,West Dunbartonshire,ltla,2021-03-26,6
W06000002,Gwynedd,ltla,2021-03-26,11
W06000009,Pembrokeshire,ltla,2021-03-26,5
E07000006,South Bucks,ltla,2021-03-25,1
E07000067,Braintree,ltla,2021-03-25,9
E07000094,Winchester,ltla,2021-03-25,3
E07000125,Rossendale,ltla,2021-03-25,7
E07000155,South Northamptonshire,ltla,2021-03-25,2
E07000169,Selby,ltla,2021-03-25,19
E07000187,Mendip,ltla,2021-03-25,1
E07000203,Mid Suffolk,ltla,2021-03-25,3
E07000234,Bromsgrove,ltla,2021-03-25,7
E08000037,Gateshead,ltla,2021-03-25,13
E09000024,Merton,ltla,2021-03-25,6
S12000039,West Dunbartonshire,ltla,2021-03-25,14
W06000002,Gwynedd,ltla,2021-03-25,18
W06000009,Pembrokeshire,ltla,2021-03-25,4
E07000006,South Bucks,ltla,2021-03-24,4
E07000067,Braintree,ltla,2021-03-24,14
E07000094,Winchester,ltla,2021-03-24,0
E07000125,Rossendale,ltla,2021-03-24,7
E07000155,South Northamptonshire,ltla,2021-03-24,6
E07000169,Selby,ltla,2021-03-24,12
E07000187,Mendip,ltla,2021-03-24,7
E07000203,Mid Suffolk,ltla,2021-03-24,8
E07000234,Bromsgrove,ltla,2021-03-24,8
E08000037,Gateshead,ltla,2021-03-24,9
E09000024,Merton,ltla,2021-03-24,26
S12000039,West Dunbartonshire,ltla,2021-03-24,18
W06000002,Gwynedd,ltla,2021-03-24,10
W06000009,Pembrokeshire,ltla,2021-03-24,8
E07000006,South Bucks,ltla,2021-03-23,4
E07000067,Braintree,ltla,2021-03-23,7
E07000094,Winchester,ltla,2021-03-23,10
E07000125,Rossendale,ltla,2021-03-23,2
E07000155,South Northamptonshire,ltla,2021-03-23,7
E07000169,Selby,ltla,2021-03-23,18
E07000187,Mendip,ltla,2021-03-23,7
E07000203,Mid Suffolk,ltla,2021-03-23,0
E07000234,Bromsgrove,ltla,2021-03-23,13
E08000037,Gateshead,ltla,2021-03-23,6
E09000024,Merton,ltla,2021-03-23,11
S12000039,West Dunbartonshire,ltla,2021-03-23,6
W06000002,Gwynedd,ltla,2021-03-23,8
W06000009,Pembrokeshire,ltla,2021-03-23,6
E07000006,South Bucks,ltla,2021-03-22,3
E07000067,Braintree,ltla,2021-03-22,10
E07000094,Winchester,ltla,2021-03-22,5
E07000125,Rossendale,ltla,2021-03-22,10
E07000155,South Northamptonshire,ltla,2021-03-22,2
E07000169,Selby,ltla,2021-03-22,10
E07000187,Mendip,ltla,2021-03-22,4
E07000203,Mid Suffolk,ltla,2021-03-22,4
E07000234,Bromsgrove,ltla,2021-03-22,9
E08000037,Gateshead,ltla,2021-03-22,18
E09000024,Merton,ltla,2021-03-22,14
S12000039,West Dunbartonshire,ltla,2021-03-22,16
W06000002,Gwynedd,ltla,2021-03-22,9
W06000009,Pembrokeshire,ltla,2021-03-22,1
E07000006,South Bucks,ltla,2021-03-21,3
E07000067,Braintree,ltla,2021-03-21,4
E07000094,Winchester,ltla,2021-03-21,7
E07000125,Rossendale,ltla,2021-03-21,8
E07000155,South Northamptonshire,ltla,2021-03-21,4
E07000169,Selby,ltla,2021-03-21,9
E07000187,Mendip,ltla,2021-03-21,3
E07000203,Mid Suffolk,ltla,2021-03-21,0
E07000234,Bromsgrove,ltla,2021-03-21,8
E08000037,Gateshead,ltla,2021-03-21,18
E09000024,Merton,ltla,2021-03-21,15
S12000039,West Dunbartonshire,ltla,2021-03-21,12
W06000002,Gwynedd,ltla,2021-03-21,2
W06000009,Pembrokeshire,ltla,2021-03-21,1
E07000006,South Bucks,ltla,2021-03-20,2
E07000067,Braintree,ltla,2021-03-20,1
E07000094,Winchester,ltla,2021-03-20,5
E07000125,Rossendale,ltla,2021-03-20,8
E07000155,South Northamptonshire,ltla,2021-03-20,4
E07000169,Selby,ltla,2021-03-20,6
E07000187,Mendip,ltla,2021-03-20,0
E07000203,Mid Suffolk,ltla,2021-03-20,1
E07000234,Bromsgrove,ltla,2021-03-20,7
E08000037,Gateshead,ltla,2021-03-20,13
E09000024,Merton,ltla,2021-03-20,6
S12000039,West Dunbartonshire,ltla,2021-03-20,12
W06000002,Gwynedd,ltla,2021-03-20,3
W06000009,Pembrokeshire,ltla,2021-03-20,4
E07000006,South Bucks,ltla,2021-03-19,3
E07000067,Braintree,ltla,2021-03-19,1
E07000094,Winchester,ltla,2021-03-19,6
E07000125,Rossendale,ltla,2021-03-19,9
E07000155,South Northamptonshire,ltla,2021-03-19,4
E07000169,Selby,ltla,2021-03-19,7
E07000187,Mendip,ltla,2021-03-19,4
E07000203,Mid Suffolk,ltla,2021-03-19,6
E07000234,Bromsgrove,ltla,2021-03-19,7
E08000037,Gateshead,ltla,2021-03-19,14
E09000024,Merton,ltla,2021-03-19,14
S12000039,West Dunbartonshire,ltla,2021-03-19,6
W06000002,Gwynedd,ltla,2021-03-19,4
W06000009,Pembrokeshire,ltla,2021-03-19,2
E07000006,South Bucks,ltla,2021-03-18,2
E07000067,Braintree,ltla,2021-03-18,5
E07000094,Winchester,ltla,2021-03-18,8
E07000125,Rossendale,ltla,2021-03-18,7
E07000155,South Northamptonshire,ltla,2021-03-18,2
E07000169,Selby,ltla,2021-03-18,7
E07000187,Mendip,ltla,2021-03-18,3
E07000203,Mid Suffolk,ltla,2021-03-18,4
E07000234,Bromsgrove,ltla,2021-03-18,6
E08000037,Gateshead,ltla,2021-03-18,7
E09000024,Merton,ltla,2021-03-18,13
S12000039,West Dunbartonshire,ltla,2021-03-18,6
W06000002,Gwynedd,ltla,2021-03-18,10
W06000009,Pembrokeshire,ltla,2021-03-18,8
E07000006,South Bucks,ltla,2021-03-17,6
E07000067,Braintree,ltla,2021-03-17,7
E07000094,Winchester,ltla,2021-03-17,4
E07000125,Rossendale,ltla,2021-03-17,8
E07000155,South Northamptonshire,ltla,2021-03-17,3
E07000169,Selby,ltla,2021-03-17,3
E07000187,Mendip,ltla,2021-03-17,2
E07000203,Mid Suffolk,ltla,2021-03-17,1
E07000234,Bromsgrove,ltla,2021-03-17,8
E08000037,Gateshead,ltla,2021-03-17,19
E09000024,Merton,ltla,2021-03-17,7
S12000039,West Dunbartonshire,ltla,2021-03-17,14
W06000002,Gwynedd,ltla,2021-03-17,6
W06000009,Pembrokeshire,ltla,2021-03-17,7
E07000006,South Bucks,ltla,2021-03-16,1
E07000067,Braintree,ltla,2021-03-16,4
E07000094,Winchester,ltla,2021-03-16,8
E07000125,Rossendale,ltla,2021-03-16,16
E07000155,South Northamptonshire,ltla,2021-03-16,5
E07000169,Selby,ltla,2021-03-16,13
E07000187,Mendip,ltla,2021-03-16,5
E07000203,Mid Suffolk,ltla,2021-03-16,5
E07000234,Bromsgrove,ltla,2021-03-16,4
E08000037,Gateshead,ltla,2021-03-16,23
E09000024,Merton,ltla,2021-03-16,12
S12000039,West Dunbartonshire,ltla,2021-03-16,17
W06000002,Gwynedd,ltla,2021-03-16,6
W06000009,Pembrokeshire,ltla,2021-03-16,8
E07000006,South Bucks,ltla,2021-03-15,3
E07000067,Braintree,ltla,2021-03-15,12
E07000094,Winchester,ltla,2021-03-15,9
E07000125,Rossendale,ltla,2021-03-15,16
E07000155,South Northamptonshire,ltla,2021-03-15,2
E07000169,Selby,ltla,2021-03-15,18
E07000187,Mendip,ltla,2021-03-15,3
E07000203,Mid Suffolk,ltla,2021-03-15,16
E07000234,Bromsgrove,ltla,2021-03-15,9
E08000037,Gateshead,ltla,2021-03-15,14
E09000024,Merton,ltla,2021-03-15,17
S12000039,West Dunbartonshire,ltla,2021-03-15,10
W06000002,Gwynedd,ltla,2021-03-15,9
W06000009,Pembrokeshire,ltla,2021-03-15,5
E07000006,South Bucks,ltla,2021-03-14,2
E07000067,Braintree,ltla,2021-03-14,2
E07000094,Winchester,ltla,2021-03-14,4
E07000125,Rossendale,ltla,2021-03-14,9
E07000155,South Northamptonshire,ltla,2021-03-14,7
E07000169,Selby,ltla,2021-03-14,6
E07000187,Mendip,ltla,2021-03-14,4
E07000203,Mid Suffolk,ltla,2021-03-14,3
E07000234,Bromsgrove,ltla,2021-03-14,9
E08000037,Gateshead,ltla,2021-03-14,8
E09000024,Merton,ltla,2021-03-14,15
S12000039,West Dunbartonshire,ltla,2021-03-14,3
W06000002,Gwynedd,ltla,2021-03-14,7
W06000009,Pembrokeshire,ltla,2021-03-14,4
E07000006,South Bucks,ltla,2021-03-13,3
E07000067,Braintree,ltla,2021-03-13,3
E07000094,Winchester,ltla,2021-03-13,5
E07000125,Rossendale,ltla,2021-03-13,8
E07000155,South Northamptonshire,ltla,2021-03-13,0
E07000169,Selby,ltla,2021-03-13,8
E07000187,Mendip,ltla,2021-03-13,0
E07000203,Mid Suffolk,ltla,2021-03-13,3
E07000234,Bromsgrove,ltla,2021-03-13,3
E08000037,Gateshead,ltla,2021-03-13,8
E09000024,Merton,ltla,2021-03-13,16
S12000039,West Dunbartonshire,ltla,2021-03-13,4
W06000002,Gwynedd,ltla,2021-03-13,10
W06000009,Pembrokeshire,ltla,2021-03-13,7
E07000006,South Bucks,ltla,2021-03-12,5
E07000067,Braintree,ltla,2021-03-12,7
E07000094,Winchester,ltla,2021-03-12,4
E07000125,Rossendale,ltla,2021-03-12,8
E07000155,South Northamptonshire,ltla,2021-03-12,1
E07000169,Selby,ltla,2021-03-12,9
E07000187,Mendip,ltla,2021-03-12,1
E07000203,Mid Suffolk,ltla,2021-03-12,2
E07000234,Bromsgrove,ltla,2021-03-12,4
E08000037,Gateshead,ltla,2021-03-12,17
E09000024,Merton,ltla,2021-03-12,15
S12000039,West Dunbartonshire,ltla,2021-03-12,1
W06000002,Gwynedd,ltla,2021-03-12,10
W06000009,Pembrokeshire,ltla,2021-03-12,1
E07000006,South Bucks,ltla,2021-03-11,5
E07000067,Braintree,ltla,2021-03-11,7
E07000094,Winchester,ltla,2021-03-11,6
E07000125,Rossendale,ltla,2021-03-11,14
E07000155,South Northamptonshire,ltla,2021-03-11,3
E07000169,Selby,ltla,2021-03-11,9
E07000187,Mendip,ltla,2021-03-11,6
E07000203,Mid Suffolk,ltla,2021-03-11,2
E07000234,Bromsgrove,ltla,2021-03-11,8
E08000037,Gateshead,ltla,2021-03-11,10
E09000024,Merton,ltla,2021-03-11,10
S12000039,West Dunbartonshire,ltla,2021-03-11,5
W06000002,Gwynedd,ltla,2021-03-11,14
W06000009,Pembrokeshire,ltla,2021-03-11,2
E07000006,South Bucks,ltla,2021-03-10,6
E07000067,Braintree,ltla,2021-03-10,8
E07000094,Winchester,ltla,2021-03-10,4
E07000125,Rossendale,ltla,2021-03-10,8
E07000155,South Northamptonshire,ltla,2021-03-10,7
E07000169,Selby,ltla,2021-03-10,6
E07000187,Mendip,ltla,2021-03-10,4
E07000203,Mid Suffolk,ltla,2021-03-10,4
E07000234,Bromsgrove,ltla,2021-03-10,14
E08000037,Gateshead,ltla,2021-03-10,11
E09000024,Merton,ltla,2021-03-10,11
S12000039,West Dunbartonshire,ltla,2021-03-10,13
W06000002,Gwynedd,ltla,2021-03-10,8
W06000009,Pembrokeshire,ltla,2021-03-10,3
E07000006,South Bucks,ltla,2021-03-09,3
E07000067,Braintree,ltla,2021-03-09,4
E07000094,Winchester,ltla,2021-03-09,10
E07000125,Rossendale,ltla,2021-03-09,14
E07000155,South Northamptonshire,ltla,2021-03-09,3
E07000169,Selby,ltla,2021-03-09,7
E07000187,Mendip,ltla,2021-03-09,8
E07000203,Mid Suffolk,ltla,2021-03-09,2
E07000234,Bromsgrove,ltla,2021-03-09,7
E08000037,Gateshead,ltla,2021-03-09,30
E09000024,Merton,ltla,2021-03-09,12
S12000039,West Dunbartonshire,ltla,2021-03-09,10
W06000002,Gwynedd,ltla,2021-03-09,6
W06000009,Pembrokeshire,ltla,2021-03-09,1
E07000006,South Bucks,ltla,2021-03-08,3
E07000067,Braintree,ltla,2021-03-08,3
E07000094,Winchester,ltla,2021-03-08,5
E07000125,Rossendale,ltla,2021-03-08,8
E07000155,South Northamptonshire,ltla,2021-03-08,5
E07000169,Selby,ltla,2021-03-08,11
E07000187,Mendip,ltla,2021-03-08,14
E07000203,Mid Suffolk,ltla,2021-03-08,3
E07000234,Bromsgrove,ltla,2021-03-08,5
E08000037,Gateshead,ltla,2021-03-08,27
E09000024,Merton,ltla,2021-03-08,15
S12000039,West Dunbartonshire,ltla,2021-03-08,3
W06000002,Gwynedd,ltla,2021-03-08,16
W06000009,Pembrokeshire,ltla,2021-03-08,8
E07000006,South Bucks,ltla,2021-03-07,6
E07000067,Braintree,ltla,2021-03-07,7
E07000094,Winchester,ltla,2021-03-07,3
E07000125,Rossendale,ltla,2021-03-07,6
E07000155,South Northamptonshire,ltla,2021-03-07,3
E07000169,Selby,ltla,2021-03-07,3
E07000187,Mendip,ltla,2021-03-07,3
E07000203,Mid Suffolk,ltla,2021-03-07,4
E07000234,Bromsgrove,ltla,2021-03-07,3
E08000037,Gateshead,ltla,2021-03-07,11
E09000024,Merton,ltla,2021-03-07,6
S12000039,West Dunbartonshire,ltla,2021-03-07,3
W06000002,Gwynedd,ltla,2021-03-07,7
W06000009,Pembrokeshire,ltla,2021-03-07,1
E07000006,South Bucks,ltla,2021-03-06,1
E07000067,Braintree,ltla,2021-03-06,5
E07000094,Winchester,ltla,2021-03-06,2
E07000125,Rossendale,ltla,2021-03-06,4
E07000155,South Northamptonshire,ltla,2021-03-06,5
E07000169,Selby,ltla,2021-03-06,8
E07000187,Mendip,ltla,2021-03-06,9
E07000203,Mid Suffolk,ltla,2021-03-06,2
E07000234,Bromsgrove,ltla,2021-03-06,4
E08000037,Gateshead,ltla,2021-03-06,15
E09000024,Merton,ltla,2021-03-06,11
S12000039,West Dunbartonshire,ltla,2021-03-06,4
W06000002,Gwynedd,ltla,2021-03-06,16
W06000009,Pembrokeshire,ltla,2021-03-06,3
E07000006,South Bucks,ltla,2021-03-05,3
E07000067,Braintree,ltla,2021-03-05,19
E07000094,Winchester,ltla,2021-03-05,5
E07000125,Rossendale,ltla,2021-03-05,7
E07000155,South Northamptonshire,ltla,2021-03-05,2
E07000169,Selby,ltla,2021-03-05,8
E07000187,Mendip,ltla,2021-03-05,13
E07000203,Mid Suffolk,ltla,2021-03-05,4
E07000234,Bromsgrove,ltla,2021-03-05,10
E08000037,Gateshead,ltla,2021-03-05,20
E09000024,Merton,ltla,2021-03-05,15
S12000039,West Dunbartonshire,ltla,2021-03-05,3
W06000002,Gwynedd,ltla,2021-03-05,10
W06000009,Pembrokeshire,ltla,2021-03-05,1
E07000006,South Bucks,ltla,2021-03-04,9
E07000067,Braintree,ltla,2021-03-04,8
E07000094,Winchester,ltla,2021-03-04,4
E07000125,Rossendale,ltla,2021-03-04,3
E07000155,South Northamptonshire,ltla,2021-03-04,2
E07000169,Selby,ltla,2021-03-04,11
E07000187,Mendip,ltla,2021-03-04,5
E07000203,Mid Suffolk,ltla,2021-03-04,3
E07000234,Bromsgrove,ltla,2021-03-04,3
E08000037,Gateshead,ltla,2021-03-04,13
E09000024,Merton,ltla,2021-03-04,10
S12000039,West Dunbartonshire,ltla,2021-03-04,3
W06000002,Gwynedd,ltla,2021-03-04,10
W06000009,Pembrokeshire,ltla,2021-03-04,1
E07000006,South Bucks,ltla,2021-03-03,4
E07000067,Braintree,ltla,2021-03-03,11
E07000094,Winchester,ltla,2021-03-03,4
E07000125,Rossendale,ltla,2021-03-03,3
E07000155,South Northamptonshire,ltla,2021-03-03,4
E07000169,Selby,ltla,2021-03-03,9
E07000187,Mendip,ltla,2021-03-03,8
E07000203,Mid Suffolk,ltla,2021-03-03,5
E07000234,Bromsgrove,ltla,2021-03-03,5
E08000037,Gateshead,ltla,2021-03-03,24
E09000024,Merton,ltla,2021-03-03,11
S12000039,West Dunbartonshire,ltla,2021-03-03,3
W06000002,Gwynedd,ltla,2021-03-03,18
W06000009,Pembrokeshire,ltla,2021-03-03,3
E07000006,South Bucks,ltla,2021-03-02,4
